id_product;reference;name;price;quantity;id_category_default
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;0;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;0;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;5;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;3;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;0;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;7;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;3;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;3;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;2;22
6272;COL1368;"Colgante de Plata 925 con Oro (Elegir Letras)";4537.815126;5;22
6409;CA1333;"Cadena de Plata 925 Cartier 5 mm 70 cm";42016.806723;20;113
6459;AN2171;"Anillo Plata 925 Tres Flores";6638.660000;0;2
6459;AN2171;"Anillo Plata 925 Tres Flores";6638.660000;0;2
6459;AN2171;"Anillo Plata 925 Tres Flores";6638.660000;0;2
6459;AN2171;"Anillo Plata 925 Tres Flores";6638.660000;0;2
6459;AN2171;"Anillo Plata 925 Tres Flores";6638.660000;0;2
6459;AN2171;"Anillo Plata 925 Tres Flores";6638.660000;0;2
6768;AN2239;"Anillo de Plata 925 Doble Esfera";3697.480000;2;3
6768;AN2239;"Anillo de Plata 925 Doble Esfera";3697.480000;1;3
6768;AN2239;"Anillo de Plata 925 Doble Esfera";3697.480000;0;3
6768;AN2239;"Anillo de Plata 925 Doble Esfera";3697.480000;0;3
6768;AN2239;"Anillo de Plata 925 Doble Esfera";3697.480000;1;3
6807;AP3006;"Aros de Plata 925 Corazon pegado";4705.880000;0;8
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6826;AN2256;"Anillo de Plata 925 Diseño Corazones";6554.620000;0;2
6929;AN2295;"Anillo de Plata 925 Estrellas Semi Abierta";3025.210000;5;2
6929;AN2295;"Anillo de Plata 925 Estrellas Semi Abierta";3025.210000;0;2
6929;AN2295;"Anillo de Plata 925 Estrellas Semi Abierta";3025.210000;5;2
6993;CA1339;"Cadena de Plata 925 Veneciana 50 cm 012";3361.344538;111;23
6994;CA1340;"Cadena de Plata 925 Veneciana 40 cm 012";2773.109244;203;23
7065;CA1343;"Cadena Plata 925 Cartier 2 mm 45 cm";5630.252101;0;23
7139;AP3145;"Aros de Plata 925 Martillado";6554.620000;95;3
7149;CA1346;"Cadena de Plata 925 Cilindros y Esferas 40 cm";3613.445378;6;23
7229;AN2387;"Anillo de Plata 925 Midi Triple";2184.873950;3;2
7229;AN2387;"Anillo de Plata 925 Midi Triple";2184.873950;3;2
7388;COL1417;"Colgante Plata 925 Estrella Fugaz";2436.970000;0;2
7465;AP3261;"Aros de Plata 925 Diseño Tribales 2,1cm";4033.610000;0;42
7479;AN2455;"Anillo Plata 925 Linea de Flores";3781.510000;0;34
7479;AN2455;"Anillo Plata 925 Linea de Flores";3781.510000;0;34
7479;AN2455;"Anillo Plata 925 Linea de Flores";3781.510000;0;34
7479;AN2455;"Anillo Plata 925 Linea de Flores";3781.510000;0;34
7479;AN2455;"Anillo Plata 925 Linea de Flores";3781.510000;0;34
7479;AN2455;"Anillo Plata 925 Linea de Flores";3781.510000;0;34
7479;AN2455;"Anillo Plata 925 Linea de Flores";3781.510000;0;34
7512;BO1102;"Bolsas Lamé Chica";168.067227;0;17
7512;BO1102;"Bolsas Lamé Chica";168.067227;0;17
7512;BO1102;"Bolsas Lamé Chica";168.067227;0;17
7654;CA1352;"Cadena Plata 925 Diseño Cuadrado 45 cm";3277.310924;60;23
7665;AN2493;"Anillo de Plata 925 Diseño Flores";4957.980000;0;3
7665;AN2493;"Anillo de Plata 925 Diseño Flores";4957.980000;0;3
7665;AN2493;"Anillo de Plata 925 Diseño Flores";4957.980000;0;3
7665;AN2493;"Anillo de Plata 925 Diseño Flores";4957.980000;0;3
7665;AN2493;"Anillo de Plata 925 Diseño Flores";4957.980000;0;3
7665;AN2493;"Anillo de Plata 925 Diseño Flores";4957.980000;0;3
7665;AN2493;"Anillo de Plata 925 Diseño Flores";4957.980000;0;3
7699;COL1432;"Colgante de Plata 925 Diseño Sol con Piedra Turquesa";7563.030000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7761;AN2527;"Anillo Plata 925 Corazón Martillado";4117.650000;0;2
7809;CO1670;"Conjunto Plata 925 Infinitos Microcircones";10252.100000;0;21
7846;AN2538;"Anillo de Plata 925 Midi Étnico";2100.840336;96;2
7846;AN2538;"Anillo de Plata 925 Midi Étnico";2100.840336;96;2
7914;CA1361;"Cadena Plata 925 Tourbillon Con Esferas 60 cm";9663.865546;25;23
7954;AP3404;"Aros de Plata 925 Cuff Delfines";2268.910000;37;8
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
7998;AN2565;"Anillo de Plata 925 Pescado - Trébol - Corazón";2605.040000;0;2
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;64;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;2;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;3;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;0;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;0;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;2;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;3;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;5;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;0;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;9;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;3;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;4;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;2;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;8;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;9;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;14;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;0;41
8005;AN2566;"Anillo Plata 925 Compromiso";10504.201681;0;41
8031;AN2572;"Anillo de Plata 925 Diseño Punta Corazón";4285.710000;0;3
8031;AN2572;"Anillo de Plata 925 Diseño Punta Corazón";4285.710000;0;3
8031;AN2572;"Anillo de Plata 925 Diseño Punta Corazón";4285.710000;0;3
8031;AN2572;"Anillo de Plata 925 Diseño Punta Corazón";4285.710000;0;3
8031;AN2572;"Anillo de Plata 925 Diseño Punta Corazón";4285.710000;0;3
8031;AN2572;"Anillo de Plata 925 Diseño Punta Corazón";4285.710000;0;3
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8033;AN2574;"Anillo de Plata 925 Serpiente Enroscada Lisa";4621.850000;0;34
8060;COL1463;"Colgante Plata 925 Luna y Estrella";2016.810000;0;83
8117;COL1465;"Colgante Plata 925 Corazón Detente";3361.340000;45;3
8141;AN2606;"Anillo Plata 295 Pluma Semi Abierta";6890.760000;0;2
8141;AN2606;"Anillo Plata 295 Pluma Semi Abierta";6890.760000;0;2
8141;AN2606;"Anillo Plata 295 Pluma Semi Abierta";6890.760000;0;2
8141;AN2606;"Anillo Plata 295 Pluma Semi Abierta";6890.760000;0;2
8141;AN2606;"Anillo Plata 295 Pluma Semi Abierta";6890.760000;0;2
8141;AN2606;"Anillo Plata 295 Pluma Semi Abierta";6890.760000;0;2
8141;AN2606;"Anillo Plata 295 Pluma Semi Abierta";6890.760000;0;2
8158;AN2608;"Anillo Plata 925 Plumas Delgadas";5378.150000;0;2
8158;AN2608;"Anillo Plata 925 Plumas Delgadas";5378.150000;0;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;62;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;1;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;0;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;0;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;12;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;10;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;5;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;0;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;19;2
8212;AN2633;"Anillo Plata 925 Diseño Flecha";3193.280000;15;2
8229;AN2638;"Anillo de Plata 925 Midi Liso 5mm";2016.806723;0;40
8229;AN2638;"Anillo de Plata 925 Midi Liso 5mm";2016.806723;0;40
8230;;;0.000000;0;2
8242;BO1103;"Bolsa Lamé Grande";210.080000;3;17
8242;BO1103;"Bolsa Lamé Grande";210.080000;3;17
8242;BO1103;"Bolsa Lamé Grande";210.080000;0;17
8272;AN2654;"Anillo Plata 925 Flores";7310.920000;0;2
8272;AN2654;"Anillo Plata 925 Flores";7310.920000;0;2
8272;AN2654;"Anillo Plata 925 Flores";7310.920000;0;2
8272;AN2654;"Anillo Plata 925 Flores";7310.920000;0;2
8272;AN2654;"Anillo Plata 925 Flores";7310.920000;0;2
8330;CA1368;"Cadena Plata 925 Corazones 45 cm";4033.613445;1;23
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8345;AN2675;"Anillo Plata 925 Corazón Detente";3613.450000;0;34
8370;CA1369;"Cadena de Plata 925 Veneciana 45 cm 015";3613.445378;34;23
8374;CA1370;"Cadena Plata 925 Anchor con Esferas 40 cm";5294.117647;0;23
8378;AN2678;"Anillo de Plata 925 Estrella";5882.350000;0;3
8378;AN2678;"Anillo de Plata 925 Estrella";5882.350000;0;3
8378;AN2678;"Anillo de Plata 925 Estrella";5882.350000;0;3
8378;AN2678;"Anillo de Plata 925 Estrella";5882.350000;0;3
8378;AN2678;"Anillo de Plata 925 Estrella";5882.350000;0;3
8378;AN2678;"Anillo de Plata 925 Estrella";5882.350000;0;3
8386;AP3526;"Argollas Plata 925 Bali Pequeña 12 mm";1932.770000;82;2
8402;CA1373;"Cadena Plata 925 Cartier 5mm 50 cm";21008.403361;0;2
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;65;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;7;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;2;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;13;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;8;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;0;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;8;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;8;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;8;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;3;78
8406;COL1482;"Colgantes Plata 925 Letras Microcircones (Elegír)";3361.344538;8;78
8460;CA1374;"Cadena de Plata 925 con broche 45 cm";3445.380000;0;23
8461;CA1375;"Cadena de Plata 925 con broche de 40 cm";3361.340000;22;23
8462;CA1376;"Cadena de Plata 925 Estilo Singapur 50 cm";3025.210084;84;23
8473;PP1853;"Pulsera Plata 925 con Óvalos";3025.210000;0;2
8530;CA1380;"Cadena de Plata 925 Cartier 6mm 60 CM";37983.193277;0;141
8532;CA1381;"Cadena Plata 925 Cartier 6 mm 70 cm";42857.142857;0;23
8579;AN2719;"Anillo de Plata 925 Micro Circones Trébol 4 Hojas";10924.370000;0;2
8579;AN2719;"Anillo de Plata 925 Micro Circones Trébol 4 Hojas";10924.370000;0;2
8579;AN2719;"Anillo de Plata 925 Micro Circones Trébol 4 Hojas";10924.370000;0;2
8618;COL1495;"Colgante de Plata 925 de Concha";2521.010000;0;83
8619;COL1496;"Colgante Plata 925 Puntos Cardinales";2436.970000;38;3
8647;COL1502;"Colgante Plata 925 Estrella Grabada";1680.670000;10;83
8648;COL1503;"Colgante Plata 925 Niña y Niño";2352.940000;14;83
8651;AP3606;"Argollas Plata 925 con 13 Esferas y 12 Círculos";8739.500000;0;71
8705;AN2740;"Anillo de Plata 925 Cuatro Puntas Piedra Calcedonia";5714.290000;0;2
8705;AN2740;"Anillo de Plata 925 Cuatro Puntas Piedra Calcedonia";5714.290000;0;2
8713;AP3631;"Aros de Plata 925 Argolla con 7 Esferas y 6 Círculos";4789.915966;0;2
8732;AP3640;"Aros de Plata 925 Trepadores Serpiente Lisa";4537.820000;115;8
8748;AP3649;"Aros de Plata 925 Diseño Liso Niño";2016.810000;61;3
8752;AP3652;"Aros de Plata 925 Diseño Cruz";1428.570000;0;8
8754;AP3654;"Aros Plata 925 Concha";2268.910000;87;70
8765;AP3661;"Aros Plata 925 de Flecha";1596.640000;0;8
8774;AP3663;"Aros Plata 925 Estrella Lisa 7 mm";1428.571429;0;2
8861;AN2769;"Anillo de Plata 925 Diseño Olas";3697.480000;10;2
8861;AN2769;"Anillo de Plata 925 Diseño Olas";3697.480000;10;2
8861;AN2769;"Anillo de Plata 925 Diseño Olas";3697.480000;0;2
8861;AN2769;"Anillo de Plata 925 Diseño Olas";3697.480000;0;2
8861;AN2769;"Anillo de Plata 925 Diseño Olas";3697.480000;0;2
8867;AN2772;"Anillo Plata 925 Circuito de Olas";7983.190000;1;3
8867;AN2772;"Anillo Plata 925 Circuito de Olas";7983.190000;0;3
8867;AN2772;"Anillo Plata 925 Circuito de Olas";7983.190000;0;3
8867;AN2772;"Anillo Plata 925 Circuito de Olas";7983.190000;0;3
8867;AN2772;"Anillo Plata 925 Circuito de Olas";7983.190000;0;3
8867;AN2772;"Anillo Plata 925 Circuito de Olas";7983.190000;1;3
8869;COL1517;"Colgante Plata 925 Tortuga Nácar Colores";6134.450000;20;22
8871;AN2773;"Anillo Plata 925 Hojas";2857.140000;0;2
8871;AN2773;"Anillo Plata 925 Hojas";2857.140000;0;2
8871;AN2773;"Anillo Plata 925 Hojas";2857.140000;0;2
8871;AN2773;"Anillo Plata 925 Hojas";2857.140000;0;2
8871;AN2773;"Anillo Plata 925 Hojas";2857.140000;0;2
8871;AN2773;"Anillo Plata 925 Hojas";2857.140000;0;2
8881;AN2778;"Anillo de Plata 925 Midi Doble con Corazón";2436.974790;151;2
8881;AN2778;"Anillo de Plata 925 Midi Doble con Corazón";2436.974790;151;2
8883;AN2780;"Anillo de Plata 925 Corazón Union Maternal";6134.450000;17;2
8883;AN2780;"Anillo de Plata 925 Corazón Union Maternal";6134.450000;5;2
8883;AN2780;"Anillo de Plata 925 Corazón Union Maternal";6134.450000;3;2
8883;AN2780;"Anillo de Plata 925 Corazón Union Maternal";6134.450000;6;2
8883;AN2780;"Anillo de Plata 925 Corazón Union Maternal";6134.450000;3;2
8883;AN2780;"Anillo de Plata 925 Corazón Union Maternal";6134.450000;0;2
8883;AN2780;"Anillo de Plata 925 Corazón Union Maternal";6134.450000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8885;AN2782;"Anillo Plata 925 Etnico Turquesa";11596.640000;0;2
8886;AP3702;"Aros de Plata 925 Trepadores con Serpientes";5462.180000;84;8
8887;AN2783;"Anillo de Plata 925 Midi Lineas";2605.042017;0;2
8887;AN2783;"Anillo de Plata 925 Midi Lineas";2605.042017;0;2
8895;AP3703;"Aros de Plata 925 Corazón Detente";1344.540000;5;3
8912;AP3712;"Aros Plata 925 Niña Lisos";2100.840000;1;70
8915;AN2797;"Anillo de Plata 925 Midi Rosas";2521.010000;24;3
8915;AN2797;"Anillo de Plata 925 Midi Rosas";2521.010000;24;3
8938;AN2803;"Anillo Plata 925 Onix";9663.870000;0;2
8938;AN2803;"Anillo Plata 925 Onix";9663.870000;0;2
8938;AN2803;"Anillo Plata 925 Onix";9663.870000;0;2
8938;AN2803;"Anillo Plata 925 Onix";9663.870000;0;2
8938;AN2803;"Anillo Plata 925 Onix";9663.870000;0;2
8938;AN2803;"Anillo Plata 925 Onix";9663.870000;0;2
8938;AN2803;"Anillo Plata 925 Onix";9663.870000;0;2
8952;AN2806;"Anillo de Plata 925 Círculos Nácar de Colores";9411.760000;0;2
8952;AN2806;"Anillo de Plata 925 Círculos Nácar de Colores";9411.760000;0;2
8952;AN2806;"Anillo de Plata 925 Círculos Nácar de Colores";9411.760000;0;2
8972;AN2807;"Anillo de Plata 925 Doble Gota Onix";10924.370000;0;2
8972;AN2807;"Anillo de Plata 925 Doble Gota Onix";10924.370000;1;2
8972;AN2807;"Anillo de Plata 925 Doble Gota Onix";10924.370000;1;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8973;AN2808;"Anillo Plata 925 Doble Gota Nácar";10504.200000;0;2
8986;AP3731;"Aros Plata 925 Lagartija";1680.670000;51;70
8987;COL1544;"Colgante de Plata 925 Corazón";1260.500000;0;22
9002;AN2818;"Anillo de Plata 925 Midi Mariposa";2773.109244;138;40
9002;AN2818;"Anillo de Plata 925 Midi Mariposa";2773.109244;138;40
9028;CA1382;"Cadena Veneciana Con Esferas 45 cm";7731.092437;94;23
9042;AN2833;"Anillo de Plata 925 Ilusión";3613.450000;5;41
9042;AN2833;"Anillo de Plata 925 Ilusión";3613.450000;0;41
9042;AN2833;"Anillo de Plata 925 Ilusión";3613.450000;0;41
9042;AN2833;"Anillo de Plata 925 Ilusión";3613.450000;0;41
9042;AN2833;"Anillo de Plata 925 Ilusión";3613.450000;1;41
9042;AN2833;"Anillo de Plata 925 Ilusión";3613.450000;4;41
9043;AN2834;"Anillo Plata 925 Corona Delicada";3193.280000;10;2
9043;AN2834;"Anillo Plata 925 Corona Delicada";3193.280000;0;2
9043;AN2834;"Anillo Plata 925 Corona Delicada";3193.280000;0;2
9043;AN2834;"Anillo Plata 925 Corona Delicada";3193.280000;5;2
9043;AN2834;"Anillo Plata 925 Corona Delicada";3193.280000;5;2
9068;COL1568;"Colgante de Plata 925 Trapelacucha";9915.970000;0;22
9077;CA1383;"Cadena de Plata 925 Eslabón Tradicional 45 cm";4033.613445;0;3
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;151;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;0;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;0;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;3;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;10;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;15;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;0;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;8;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;11;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;5;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;0;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;1;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;5;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;0;82
9096;COL1581;"Colgante Plata 925 Letras Pergamino (Elegir Letra)";3361.344538;15;82
